time,latitude,longitude,altitude,pm10
1615343065,45.651464,25.615426,100,26
1615343125,45.651464,25.615426,100,27
1615343185,45.651464,25.615426,100,26
1615343245,45.651464,25.615426,100,26
1615343305,45.651464,25.615426,100,26
1615343365,45.651464,25.615426,100,26
1615343425,45.651464,25.615426,100,26
1615343485,45.651464,25.615426,100,26
1615343545,45.651464,25.615426,100,27
1615343605,45.651464,25.615426,100,27
1615343665,45.651464,25.615426,100,26
1615343725,45.651464,25.615426,100,26
1615343785,45.651464,25.615426,100,27
1615343845,45.651464,25.615426,100,27
1615343905,45.651464,25.615426,100,28
1615343965,45.651464,25.615426,100,27
1615344025,45.651464,25.615426,100,27
1615344085,45.651464,25.615426,100,27
1615344145,45.651464,25.615426,100,27
1615344205,45.651464,25.615426,100,28
1615344265,45.651464,25.615426,100,27
1615344325,45.651464,25.615426,100,28
1615344385,45.651464,25.615426,100,27
1615344445,45.651464,25.615426,100,27
1615344505,45.651464,25.615426,100,26
1615344565,45.651464,25.615426,100,26
1615344625,45.651464,25.615426,100,27
1615344685,45.651464,25.615426,100,26
1615344745,45.651464,25.615426,100,26
1615344805,45.651464,25.615426,100,26
1615344865,45.651464,25.615426,100,23
1615344925,45.651464,25.615426,100,25
1615344985,45.651464,25.615426,100,26
1615345045,45.651464,25.615426,100,25
1615345105,45.651464,25.615426,100,26
1615345165,45.651464,25.615426,100,26
1615345225,45.651464,25.615426,100,27
1615345285,45.651464,25.615426,100,26
1615345345,45.651464,25.615426,100,26
1615345405,45.651464,25.615426,100,24
1615345465,45.651464,25.615426,100,24
1615345525,45.651464,25.615426,100,24
1615345585,45.651464,25.615426,100,25
1615345645,45.651464,25.615426,100,24
1615345705,45.651464,25.615426,100,24
1615345765,45.651464,25.615426,100,26
1615345825,45.651464,25.615426,100,27
1615345885,45.651464,25.615426,100,26
1615345945,45.651464,25.615426,100,26
1615346005,45.651464,25.615426,100,26
1615346065,45.651464,25.615426,100,26
1615346125,45.651464,25.615426,100,26
1615346185,45.651464,25.615426,100,27
1615346245,45.651464,25.615426,100,27
1615346305,45.651464,25.615426,100,27
1615346365,45.651464,25.615426,100,27
1615346425,45.651464,25.615426,100,26
1615346485,45.651464,25.615426,100,26
1615346545,45.651464,25.615426,100,26
1615346605,45.651464,25.615426,100,27
1615346665,45.651464,25.615426,100,26
1615346725,45.651464,25.615426,100,26
1615346785,45.651464,25.615426,100,27
1615346845,45.651464,25.615426,100,25
1615346905,45.651464,25.615426,100,25
1615346965,45.651464,25.615426,100,26
1615347025,45.651464,25.615426,100,26
1615347085,45.651464,25.615426,100,26
1615347145,45.651464,25.615426,100,26
1615347205,45.651464,25.615426,100,24
1615347265,45.651464,25.615426,100,24
1615347325,45.651464,25.615426,100,27
1615347385,45.651464,25.615426,100,27
1615347445,45.651464,25.615426,100,26
1615347505,45.651464,25.615426,100,27
1615347565,45.651464,25.615426,100,27
1615347625,45.651464,25.615426,100,26
1615347685,45.651464,25.615426,100,26
1615347745,45.651464,25.615426,100,26
1615347805,45.651464,25.615426,100,26
1615347865,45.651464,25.615426,100,28
1615347925,45.651464,25.615426,100,28
1615347985,45.651464,25.615426,100,26
1615348045,45.651464,25.615426,100,26
1615348105,45.651464,25.615426,100,26
1615348165,45.651464,25.615426,100,27
1615348225,45.651464,25.615426,100,27
1615348285,45.651464,25.615426,100,27
1615348345,45.651464,25.615426,100,27
1615348405,45.651464,25.615426,100,27
1615348465,45.651464,25.615426,100,27
1615348525,45.651464,25.615426,100,27
1615348585,45.651464,25.615426,100,27
1615348645,45.651464,25.615426,100,27
1615348705,45.651464,25.615426,100,27
1615348765,45.651464,25.615426,100,27
1615348825,45.651464,25.615426,100,27
1615348885,45.651464,25.615426,100,27
1615348945,45.651464,25.615426,100,27
1615349005,45.651464,25.615426,100,27
1615349065,45.651464,25.615426,100,27
1615349125,45.651464,25.615426,100,27
1615349185,45.651464,25.615426,100,28
1615349245,45.651464,25.615426,100,27
1615349305,45.651464,25.615426,100,27
1615349365,45.651464,25.615426,100,27
1615349425,45.651464,25.615426,100,27
1615349485,45.651464,25.615426,100,26
1615349545,45.651464,25.615426,100,27
1615349605,45.651464,25.615426,100,27
1615349665,45.651464,25.615426,100,26
1615349725,45.651464,25.615426,100,27
1615349785,45.651464,25.615426,100,28
1615349845,45.651464,25.615426,100,27
1615349905,45.651464,25.615426,100,28
1615349965,45.651464,25.615426,100,28
1615350025,45.651464,25.615426,100,27
1615350085,45.651464,25.615426,100,27
1615350145,45.651464,25.615426,100,27
1615350205,45.651464,25.615426,100,27
1615350265,45.651464,25.615426,100,28
1615350325,45.651464,25.615426,100,28
1615350385,45.651464,25.615426,100,29
1615350445,45.651464,25.615426,100,29
1615350505,45.651464,25.615426,100,28
1615350565,45.651464,25.615426,100,29
1615350625,45.651464,25.615426,100,29
1615350685,45.651464,25.615426,100,29
1615350745,45.651464,25.615426,100,30
1615350805,45.651464,25.615426,100,30
1615350865,45.651464,25.615426,100,30
1615350925,45.651464,25.615426,100,30
1615350985,45.651464,25.615426,100,29
1615351045,45.651464,25.615426,100,29
1615351105,45.651464,25.615426,100,30
1615351165,45.651464,25.615426,100,30
1615351225,45.651464,25.615426,100,31
1615351285,45.651464,25.615426,100,30
1615351345,45.651464,25.615426,100,30
1615351405,45.651464,25.615426,100,31
1615351465,45.651464,25.615426,100,31
1615351525,45.651464,25.615426,100,32
1615351585,45.651464,25.615426,100,33
1615351645,45.651464,25.615426,100,33
1615351705,45.651464,25.615426,100,34
1615351765,45.651464,25.615426,100,34
1615351825,45.651464,25.615426,100,33
1615351885,45.651464,25.615426,100,33
1615351945,45.651464,25.615426,100,33
1615352005,45.651464,25.615426,100,32
1615352065,45.651464,25.615426,100,33
1615352125,45.651464,25.615426,100,38
1615352185,45.651464,25.615426,100,35
1615352245,45.651464,25.615426,100,34
1615352305,45.651464,25.615426,100,31
1615352365,45.651464,25.615426,100,31
1615352425,45.651464,25.615426,100,31
1615352485,45.651464,25.615426,100,30
1615352545,45.651464,25.615426,100,30
1615352605,45.651464,25.615426,100,30
1615352665,45.651464,25.615426,100,29
1615352725,45.651464,25.615426,100,29
1615352785,45.651464,25.615426,100,29
1615352845,45.651464,25.615426,100,31
1615352905,45.651464,25.615426,100,31
1615352965,45.651464,25.615426,100,30
1615353025,45.651464,25.615426,100,30
1615353085,45.651464,25.615426,100,31
1615353146,45.651464,25.615426,100,33
1615353206,45.651464,25.615426,100,34
1615353265,45.651464,25.615426,100,34
1615353325,45.651464,25.615426,100,35
1615353385,45.651464,25.615426,100,35
1615353446,45.651464,25.615426,100,35
1615353505,45.651464,25.615426,100,35
1615353565,45.651464,25.615426,100,36
1615353625,45.651464,25.615426,100,37
1615353685,45.651464,25.615426,100,37
1615353747,45.651464,25.615426,100,38
1615353805,45.651464,25.615426,100,37
1615353865,45.651464,25.615426,100,37
1615353927,45.651464,25.615426,100,37
1615353985,45.651464,25.615426,100,38
1615354045,45.651464,25.615426,100,37
1615354105,45.651464,25.615426,100,37
1615354166,45.651464,25.615426,100,37
1615354226,45.651464,25.615426,100,36
1615354285,45.651464,25.615426,100,36
1615354345,45.651464,25.615426,100,44
1615354405,45.651464,25.615426,100,49
1615354465,45.651464,25.615426,100,40
1615354525,45.651464,25.615426,100,39
1615354587,45.651464,25.615426,100,39
1615354646,45.651464,25.615426,100,38
1615354705,45.651464,25.615426,100,39
1615354765,45.651464,25.615426,100,39
1615354825,45.651464,25.615426,100,39
1615354885,45.651464,25.615426,100,39
1615354945,45.651464,25.615426,100,39
1615355005,45.651464,25.615426,100,40
1615355065,45.651464,25.615426,100,40
1615355125,45.651464,25.615426,100,42
1615355185,45.651464,25.615426,100,43
1615355245,45.651464,25.615426,100,42
1615355305,45.651464,25.615426,100,42
1615355365,45.651464,25.615426,100,41
1615355425,45.651464,25.615426,100,42
1615355485,45.651464,25.615426,100,41
1615355545,45.651464,25.615426,100,41
1615355605,45.651464,25.615426,100,42
1615355665,45.651464,25.615426,100,43
1615355725,45.651464,25.615426,100,43
1615355785,45.651464,25.615426,100,43
1615355845,45.651464,25.615426,100,43
1615355905,45.651464,25.615426,100,43
1615355965,45.651464,25.615426,100,43
1615356025,45.651464,25.615426,100,44
1615356085,45.651464,25.615426,100,45
1615356145,45.651464,25.615426,100,45
1615356205,45.651464,25.615426,100,43
1615356265,45.651464,25.615426,100,42
1615356325,45.651464,25.615426,100,41
1615356385,45.651464,25.615426,100,43
1615356445,45.651464,25.615426,100,41
1615356505,45.651464,25.615426,100,40
1615356565,45.651464,25.615426,100,39
1615356625,45.651464,25.615426,100,38
1615356686,45.651464,25.615426,100,38
1615356746,45.651464,25.615426,100,38
1615356805,45.651464,25.615426,100,38
1615356866,45.651464,25.615426,100,38
1615356926,45.651464,25.615426,100,37
1615356985,45.651464,25.615426,100,36
1615357045,45.651464,25.615426,100,35
1615357105,45.651464,25.615426,100,33
1615357165,45.651464,25.615426,100,33
1615357225,45.651464,25.615426,100,31
1615357285,45.651464,25.615426,100,31
1615357345,45.651464,25.615426,100,31
1615357405,45.651464,25.615426,100,34
1615357465,45.651464,25.615426,100,36
1615357525,45.651464,25.615426,100,34
1615357585,45.651464,25.615426,100,34
1615357645,45.651464,25.615426,100,34
1615357706,45.651464,25.615426,100,34
1615357766,45.651464,25.615426,100,34
1615357825,45.651464,25.615426,100,34
1615357885,45.651464,25.615426,100,34
1615357945,45.651464,25.615426,100,34
1615358005,45.651464,25.615426,100,34
1615358065,45.651464,25.615426,100,35
1615358125,45.651464,25.615426,100,35
1615358185,45.651464,25.615426,100,32
1615358245,45.651464,25.615426,100,33
1615358305,45.651464,25.615426,100,34
1615358365,45.651464,25.615426,100,34
1615358425,45.651464,25.615426,100,35
1615358485,45.651464,25.615426,100,36
1615358545,45.651464,25.615426,100,35
1615358605,45.651464,25.615426,100,35
1615358665,45.651464,25.615426,100,36
1615358725,45.651464,25.615426,100,34
1615358785,45.651464,25.615426,100,34
1615358845,45.651464,25.615426,100,35
1615358905,45.651464,25.615426,100,36
1615358965,45.651464,25.615426,100,35
1615359025,45.651464,25.615426,100,35
1615359085,45.651464,25.615426,100,35
1615359145,45.651464,25.615426,100,35
1615359205,45.651464,25.615426,100,34
1615359265,45.651464,25.615426,100,35
1615359325,45.651464,25.615426,100,35
1615359385,45.651464,25.615426,100,36
1615359445,45.651464,25.615426,100,36
1615359505,45.651464,25.615426,100,34
1615359565,45.651464,25.615426,100,33
1615359625,45.651464,25.615426,100,34
1615359685,45.651464,25.615426,100,33
1615359745,45.651464,25.615426,100,34
1615359805,45.651464,25.615426,100,33
1615359865,45.651464,25.615426,100,33
1615359925,45.651464,25.615426,100,35
1615359985,45.651464,25.615426,100,34
1615360045,45.651464,25.615426,100,35
1615360105,45.651464,25.615426,100,35
1615360165,45.651464,25.615426,100,35
1615360225,45.651464,25.615426,100,34
1615360285,45.651464,25.615426,100,34
1615360345,45.651464,25.615426,100,35
1615360405,45.651464,25.615426,100,34
1615360465,45.651464,25.615426,100,35
1615360525,45.651464,25.615426,100,35
1615360585,45.651464,25.615426,100,35
1615360645,45.651464,25.615426,100,36
1615360705,45.651464,25.615426,100,37
1615360765,45.651464,25.615426,100,38
1615360825,45.651464,25.615426,100,38
1615360885,45.651464,25.615426,100,40
1615360945,45.651464,25.615426,100,40
1615361005,45.651464,25.615426,100,38
1615361065,45.651464,25.615426,100,37
1615361125,45.651464,25.615426,100,38
1615361185,45.651464,25.615426,100,39
1615361245,45.651464,25.615426,100,38
1615361305,45.651464,25.615426,100,37
1615361365,45.651464,25.615426,100,38
1615361426,45.651464,25.615426,100,38
1615361485,45.651464,25.615426,100,37
1615361545,45.651464,25.615426,100,38
1615361605,45.651464,25.615426,100,37
1615361665,45.651464,25.615426,100,39
1615361725,45.651464,25.615426,100,39
1615361785,45.651464,25.615426,100,37
1615361845,45.651464,25.615426,100,37
1615361906,45.651464,25.615426,100,36
1615361966,45.651464,25.615426,100,36
1615362026,45.651464,25.615426,100,35
1615362086,45.651464,25.615426,100,35
1615362145,45.651464,25.615426,100,35
1615362206,45.651464,25.615426,100,36
1615362265,45.651464,25.615426,100,38
1615362326,45.651464,25.615426,100,36
1615362386,45.651464,25.615426,100,37
1615362446,45.651464,25.615426,100,36
1615362505,45.651464,25.615426,100,34
1615362565,45.651464,25.615426,100,34
1615362626,45.651464,25.615426,100,36
1615362686,45.651464,25.615426,100,45
1615362745,45.651464,25.615426,100,43
1615362806,45.651464,25.615426,100,39
1615362865,45.651464,25.615426,100,39
1615362925,45.651464,25.615426,100,38
1615362985,45.651464,25.615426,100,41
1615363045,45.651464,25.615426,100,39
1615363105,45.651464,25.615426,100,35
1615363165,45.651464,25.615426,100,32
1615363225,45.651464,25.615426,100,31
1615363286,45.651464,25.615426,100,32
1615363346,45.651464,25.615426,100,32
1615363405,45.651464,25.615426,100,34
1615363465,45.651464,25.615426,100,60
1615363525,45.651464,25.615426,100,46
1615363585,45.651464,25.615426,100,33
1615363645,45.651464,25.615426,100,28
1615363705,45.651464,25.615426,100,27
1615363765,45.651464,25.615426,100,28
1615363825,45.651464,25.615426,100,46
1615363885,45.651464,25.615426,100,40
1615363945,45.651464,25.615426,100,43
1615364006,45.651464,25.615426,100,34
1615364065,45.651464,25.615426,100,31
1615364125,45.651464,25.615426,100,33
1615364185,45.651464,25.615426,100,36
1615364245,45.651464,25.615426,100,35
1615364305,45.651464,25.615426,100,36
1615364365,45.651464,25.615426,100,39
1615364425,45.651464,25.615426,100,33
1615364485,45.651464,25.615426,100,30
1615364545,45.651464,25.615426,100,29
1615364605,45.651464,25.615426,100,29
1615364665,45.651464,25.615426,100,29
1615364725,45.651464,25.615426,100,30
1615364785,45.651464,25.615426,100,28
1615364845,45.651464,25.615426,100,27
1615364905,45.651464,25.615426,100,28
1615364965,45.651464,25.615426,100,31
1615365025,45.651464,25.615426,100,33
1615365085,45.651464,25.615426,100,33
1615365145,45.651464,25.615426,100,34
1615365205,45.651464,25.615426,100,32
1615365265,45.651464,25.615426,100,45
1615365325,45.651464,25.615426,100,34
1615365385,45.651464,25.615426,100,53
1615365445,45.651464,25.615426,100,37
1615365505,45.651464,25.615426,100,30
1615365564,45.651464,25.615426,100,30
1615365625,45.651464,25.615426,100,29
1615365685,45.651464,25.615426,100,24
1615365745,45.651464,25.615426,100,24
1615365805,45.651464,25.615426,100,27
1615365865,45.651464,25.615426,100,26
1615365925,45.651464,25.615426,100,26
1615365985,45.651464,25.615426,100,25
1615366045,45.651464,25.615426,100,26
1615366105,45.651464,25.615426,100,26
1615366165,45.651464,25.615426,100,26
1615366224,45.651464,25.615426,100,26
1615366284,45.651464,25.615426,100,26
1615366344,45.651464,25.615426,100,24
1615366405,45.651464,25.615426,100,26
1615366466,45.651464,25.615426,100,26
1615366525,45.651464,25.615426,100,25
1615366585,45.651464,25.615426,100,24
1615366646,45.651464,25.615426,100,24
1615366704,45.651464,25.615426,100,25
1615366764,45.651464,25.615426,100,24
1615366824,45.651464,25.615426,100,27
1615366885,45.651464,25.615426,100,27
1615366945,45.651464,25.615426,100,26
1615367005,45.651464,25.615426,100,24
1615367065,45.651464,25.615426,100,23
1615367125,45.651464,25.615426,100,23
1615367184,45.651464,25.615426,100,21
1615367244,45.651464,25.615426,100,21
1615367304,45.651464,25.615426,100,23
1615367365,45.651464,25.615426,100,22
1615367425,45.651464,25.615426,100,22
1615367485,45.651464,25.615426,100,22
1615367545,45.651464,25.615426,100,22
1615367604,45.651464,25.615426,100,25
1615367664,45.651464,25.615426,100,24
1615367724,45.651464,25.615426,100,22
1615367784,45.651464,25.615426,100,22
1615367844,45.651464,25.615426,100,22
1615367904,45.651464,25.615426,100,21
1615367964,45.651464,25.615426,100,21
1615368024,45.651464,25.615426,100,20
1615368084,45.651464,25.615426,100,19
1615368145,45.651464,25.615426,100,20
1615368205,45.651464,25.615426,100,20
1615368264,45.651464,25.615426,100,19
1615368324,45.651464,25.615426,100,18
1615368384,45.651464,25.615426,100,19
1615368444,45.651464,25.615426,100,20
1615368504,45.651464,25.615426,100,19
1615368564,45.651464,25.615426,100,19
1615368624,45.651464,25.615426,100,19
1615368684,45.651464,25.615426,100,19
1615368744,45.651464,25.615426,100,20
1615368804,45.651464,25.615426,100,20
1615368864,45.651464,25.615426,100,20
1615368924,45.651464,25.615426,100,20
1615368984,45.651464,25.615426,100,19
1615369044,45.651464,25.615426,100,19
1615369104,45.651464,25.615426,100,18
1615369164,45.651464,25.615426,100,18
1615369224,45.651464,25.615426,100,19
1615369284,45.651464,25.615426,100,20
1615369344,45.651464,25.615426,100,20
1615369404,45.651464,25.615426,100,21
1615369464,45.651464,25.615426,100,21
1615369524,45.651464,25.615426,100,21
1615369584,45.651464,25.615426,100,21
1615369644,45.651464,25.615426,100,20
1615369704,45.651464,25.615426,100,21
1615369764,45.651464,25.615426,100,22
1615369824,45.651464,25.615426,100,23
1615369884,45.651464,25.615426,100,22
1615369944,45.651464,25.615426,100,22
1615370004,45.651464,25.615426,100,22
1615370064,45.651464,25.615426,100,20
1615370124,45.651464,25.615426,100,19
1615370184,45.651464,25.615426,100,19
1615370244,45.651464,25.615426,100,19
1615370304,45.651464,25.615426,100,20
1615370364,45.651464,25.615426,100,23
1615370424,45.651464,25.615426,100,24
1615370484,45.651464,25.615426,100,23
1615370544,45.651464,25.615426,100,24
1615370604,45.651464,25.615426,100,22
1615370664,45.651464,25.615426,100,21
1615370724,45.651464,25.615426,100,22
1615370784,45.651464,25.615426,100,22
1615370844,45.651464,25.615426,100,20
1615370904,45.651464,25.615426,100,21
1615370964,45.651464,25.615426,100,22
1615371024,45.651464,25.615426,100,19
1615371084,45.651464,25.615426,100,15
1615371144,45.651464,25.615426,100,14
1615371204,45.651464,25.615426,100,13
1615371264,45.651464,25.615426,100,10
1615371324,45.651464,25.615426,100,10
1615371385,45.651464,25.615426,100,10
1615371445,45.651464,25.615426,100,10
1615371504,45.651464,25.615426,100,11
1615371564,45.651464,25.615426,100,10
1615371624,45.651464,25.615426,100,9
1615371684,45.651464,25.615426,100,9
1615371745,45.651464,25.615426,100,9
1615371805,45.651464,25.615426,100,10
1615371864,45.651464,25.615426,100,8
1615371924,45.651464,25.615426,100,8
1615371984,45.651464,25.615426,100,5
1615372045,45.651464,25.615426,100,6
1615372105,45.651464,25.615426,100,7
1615372164,45.651464,25.615426,100,10
1615372224,45.651464,25.615426,100,9
1615372284,45.651464,25.615426,100,7
1615372344,45.651464,25.615426,100,6
1615372404,45.651464,25.615426,100,6
1615372464,45.651464,25.615426,100,6
1615372524,45.651464,25.615426,100,6
1615372584,45.651464,25.615426,100,7
1615372645,45.651464,25.615426,100,6
1615372705,45.651464,25.615426,100,6
1615372764,45.651464,25.615426,100,7
1615372824,45.651464,25.615426,100,7
1615372884,45.651464,25.615426,100,7
1615372945,45.651464,25.615426,100,10
1615373005,45.651464,25.615426,100,10
1615373064,45.651464,25.615426,100,10
1615373125,45.651464,25.615426,100,10
1615373184,45.651464,25.615426,100,11
1615373244,45.651464,25.615426,100,11
1615373305,45.651464,25.615426,100,11
1615373366,45.651464,25.615426,100,12
1615373425,45.651464,25.615426,100,11
1615373484,45.651464,25.615426,100,14
1615373545,45.651464,25.615426,100,10
1615373604,45.651464,25.615426,100,9
1615373664,45.651464,25.615426,100,9
1615373725,45.651464,25.615426,100,9
1615373785,45.651464,25.615426,100,9
1615373845,45.651464,25.615426,100,9
1615373904,45.651464,25.615426,100,9
1615373965,45.651464,25.615426,100,9
1615374025,45.651464,25.615426,100,10
1615374084,45.651464,25.615426,100,18
1615374144,45.651464,25.615426,100,12
1615374204,45.651464,25.615426,100,10
1615374264,45.651464,25.615426,100,9
1615374324,45.651464,25.615426,100,9
1615374385,45.651464,25.615426,100,9
1615374444,45.651464,25.615426,100,9
1615374505,45.651464,25.615426,100,9
1615374564,45.651464,25.615426,100,9
1615374624,45.651464,25.615426,100,10
1615374684,45.651464,25.615426,100,9
1615374744,45.651464,25.615426,100,9
1615374805,45.651464,25.615426,100,10
1615374865,45.651464,25.615426,100,10
1615374924,45.651464,25.615426,100,11
1615374985,45.651464,25.615426,100,11
1615375044,45.651464,25.615426,100,11
1615375105,45.651464,25.615426,100,11
1615375164,45.651464,25.615426,100,12
1615375224,45.651464,25.615426,100,15
1615375284,45.651464,25.615426,100,11
1615375345,45.651464,25.615426,100,11
1615375405,45.651464,25.615426,100,10
1615375464,45.651464,25.615426,100,10
1615375524,45.651464,25.615426,100,11
1615375584,45.651464,25.615426,100,11
1615375645,45.651464,25.615426,100,11
1615375705,45.651464,25.615426,100,12
1615375765,45.651464,25.615426,100,13
1615375824,45.651464,25.615426,100,14
1615375885,45.651464,25.615426,100,12
1615375945,45.651464,25.615426,100,12
1615376005,45.651464,25.615426,100,12
1615376064,45.651464,25.615426,100,12
1615376124,45.651464,25.615426,100,11
1615376184,45.651464,25.615426,100,12
1615376244,45.651464,25.615426,100,12
1615376304,45.651464,25.615426,100,13
1615376366,45.651464,25.615426,100,12
1615376425,45.651464,25.615426,100,13
1615376484,45.651464,25.615426,100,12
1615376545,45.651464,25.615426,100,12
1615376606,45.651464,25.615426,100,11
1615376665,45.651464,25.615426,100,12
1615376725,45.651464,25.615426,100,12
1615376784,45.651464,25.615426,100,12
1615376845,45.651464,25.615426,100,12
1615376905,45.651464,25.615426,100,13
1615376964,45.651464,25.615426,100,14
1615377025,45.651464,25.615426,100,13
1615377084,45.651464,25.615426,100,14
1615377144,45.651464,25.615426,100,13
1615377205,45.651464,25.615426,100,13
1615377266,45.651464,25.615426,100,13
1615377325,45.651464,25.615426,100,13
1615377384,45.651464,25.615426,100,12
1615377445,45.651464,25.615426,100,12
1615377504,45.651464,25.615426,100,12
1615377565,45.651464,25.615426,100,13
1615377625,45.651464,25.615426,100,12
1615377685,45.651464,25.615426,100,12
1615377744,45.651464,25.615426,100,13
1615377805,45.651464,25.615426,100,12
1615377865,45.651464,25.615426,100,12
1615377924,45.651464,25.615426,100,12
1615377985,45.651464,25.615426,100,12
1615378045,45.651464,25.615426,100,12
1615378104,45.651464,25.615426,100,11
1615378165,45.651464,25.615426,100,11
1615378225,45.651464,25.615426,100,11
1615378284,45.651464,25.615426,100,12
1615378345,45.651464,25.615426,100,12
1615378405,45.651464,25.615426,100,12
1615378465,45.651464,25.615426,100,11
1615378524,45.651464,25.615426,100,11
1615378584,45.651464,25.615426,100,11
1615378644,45.651464,25.615426,100,11
1615378705,45.651464,25.615426,100,10
1615378765,45.651464,25.615426,100,11
1615378825,45.651464,25.615426,100,11
1615378885,45.651464,25.615426,100,18
1615378944,45.651464,25.615426,100,19
1615379005,45.651464,25.615426,100,12
1615379064,45.651464,25.615426,100,10
1615379124,45.651464,25.615426,100,10
1615379185,45.651464,25.615426,100,10
1615379244,45.651464,25.615426,100,10
1615379304,45.651464,25.615426,100,13
1615379364,45.651464,25.615426,100,11
1615379425,45.651464,25.615426,100,11
1615379485,45.651464,25.615426,100,10
1615379546,45.651464,25.615426,100,10
1615379606,45.651464,25.615426,100,10
1615379664,45.651464,25.615426,100,10
1615379724,45.651464,25.615426,100,10
1615379785,45.651464,25.615426,100,11
1615379844,45.651464,25.615426,100,10
1615379905,45.651464,25.615426,100,10
1615379964,45.651464,25.615426,100,10
1615380024,45.651464,25.615426,100,10
1615380084,45.651464,25.615426,100,9
1615380144,45.651464,25.615426,100,8
1615380205,45.651464,25.615426,100,6
1615380264,45.651464,25.615426,100,7
1615380324,45.651464,25.615426,100,7
1615380384,45.651464,25.615426,100,7
1615380444,45.651464,25.615426,100,6
1615380504,45.651464,25.615426,100,7
1615380565,45.651464,25.615426,100,7
1615380624,45.651464,25.615426,100,7
1615380685,45.651464,25.615426,100,8
1615380744,45.651464,25.615426,100,6
1615380804,45.651464,25.615426,100,6
1615380864,45.651464,25.615426,100,6
1615380924,45.651464,25.615426,100,7
1615380985,45.651464,25.615426,100,6
1615381045,45.651464,25.615426,100,6
1615381104,45.651464,25.615426,100,6
1615381164,45.651464,25.615426,100,6
1615381224,45.651464,25.615426,100,7
1615381285,45.651464,25.615426,100,7
1615381345,45.651464,25.615426,100,6
1615381404,45.651464,25.615426,100,6
1615381464,45.651464,25.615426,100,6
1615381524,45.651464,25.615426,100,6
1615381585,45.651464,25.615426,100,7
1615381645,45.651464,25.615426,100,6
1615381704,45.651464,25.615426,100,6
1615381764,45.651464,25.615426,100,6
1615381824,45.651464,25.615426,100,8
1615381884,45.651464,25.615426,100,9
1615381944,45.651464,25.615426,100,7
1615382004,45.651464,25.615426,100,6
1615382064,45.651464,25.615426,100,6
1615382124,45.651464,25.615426,100,6
1615382184,45.651464,25.615426,100,6
1615382244,45.651464,25.615426,100,7
1615382304,45.651464,25.615426,100,8
1615382364,45.651464,25.615426,100,7
1615382424,45.651464,25.615426,100,7
1615382484,45.651464,25.615426,100,7
1615382545,45.651464,25.615426,100,6
1615382605,45.651464,25.615426,100,5
1615382665,45.651464,25.615426,100,6
1615382724,45.651464,25.615426,100,8
1615382784,45.651464,25.615426,100,10
1615382845,45.651464,25.615426,100,8
1615382905,45.651464,25.615426,100,6
1615382964,45.651464,25.615426,100,6
1615383024,45.651464,25.615426,100,6
1615383084,45.651464,25.615426,100,6
1615383144,45.651464,25.615426,100,6
1615383204,45.651464,25.615426,100,6
1615383265,45.651464,25.615426,100,6
1615383325,45.651464,25.615426,100,6
1615383384,45.651464,25.615426,100,6
1615383445,45.651464,25.615426,100,6
1615383505,45.651464,25.615426,100,6
1615383564,45.651464,25.615426,100,6
1615383624,45.651464,25.615426,100,8
1615383685,45.651464,25.615426,100,9
1615383745,45.651464,25.615426,100,10
1615383805,45.651464,25.615426,100,9
1615383865,45.651464,25.615426,100,8
1615383924,45.651464,25.615426,100,7
1615383985,45.651464,25.615426,100,9
1615384044,45.651464,25.615426,100,9
1615384105,45.651464,25.615426,100,9
1615384164,45.651464,25.615426,100,7
1615384224,45.651464,25.615426,100,8
1615384285,45.651464,25.615426,100,8
1615384344,45.651464,25.615426,100,7
1615384405,45.651464,25.615426,100,7
1615384464,45.651464,25.615426,100,7
1615384524,45.651464,25.615426,100,6
1615384584,45.651464,25.615426,100,7
1615384644,45.651464,25.615426,100,8
1615384704,45.651464,25.615426,100,7
1615384764,45.651464,25.615426,100,7
1615384824,45.651464,25.615426,100,7
1615384884,45.651464,25.615426,100,9
1615384944,45.651464,25.615426,100,9
1615385004,45.651464,25.615426,100,9
1615385065,45.651464,25.615426,100,8
1615385124,45.651464,25.615426,100,9
1615385184,45.651464,25.615426,100,9
1615385245,45.651464,25.615426,100,9
1615385304,45.651464,25.615426,100,9
1615385364,45.651464,25.615426,100,10
1615385425,45.651464,25.615426,100,10
1615385484,45.651464,25.615426,100,10
1615385544,45.651464,25.615426,100,10
1615385604,45.651464,25.615426,100,9
1615385665,45.651464,25.615426,100,10
1615385724,45.651464,25.615426,100,13
1615385784,45.651464,25.615426,100,12
1615385844,45.651464,25.615426,100,11
1615385904,45.651464,25.615426,100,11
1615385964,45.651464,25.615426,100,11
1615386024,45.651464,25.615426,100,11
1615386084,45.651464,25.615426,100,11
1615386144,45.651464,25.615426,100,11
1615386204,45.651464,25.615426,100,11
1615386264,45.651464,25.615426,100,10
1615386324,45.651464,25.615426,100,11
1615386384,45.651464,25.615426,100,10
1615386445,45.651464,25.615426,100,10
1615386504,45.651464,25.615426,100,10
1615386564,45.651464,25.615426,100,9
1615386624,45.651464,25.615426,100,9
1615386685,45.651464,25.615426,100,9
1615386745,45.651464,25.615426,100,10
1615386805,45.651464,25.615426,100,10
1615386865,45.651464,25.615426,100,11
1615386924,45.651464,25.615426,100,11
1615386985,45.651464,25.615426,100,11
1615387044,45.651464,25.615426,100,10
1615387105,45.651464,25.615426,100,10
