time,latitude,longitude,altitude,timelocal,temperature,pressure,humidity,voc,noise,co2,ch2o,o3,pm1,pm25,pm10
1651352405,45.651464,25.615426,538,903360,8.82,95578,71,224691,51,580,7,20,6,8,9
1651352465,45.651464,25.615426,538,903420,8.81,95579,71,222591,45,575,7,20,6,8,9
1651352525,45.651464,25.615426,538,903480,8.790000000000001,95579,71,221930,51,574,7,20,6,8,9
1651352585,45.651464,25.615426,538,903540,8.77,95579,71,219405,50,578,7,20,6,8,9
1651352645,45.651464,25.615426,538,903600,8.75,95580,71,214161,51,582,7,20,6,8,9
1651352705,45.651464,25.615426,538,903660,8.74,95580,71,212517,44,584,7,20,6,8,9
1651352765,45.651464,25.615426,538,903720,8.74,95578,71,213336,48,588,7,20,7,9,10
1651352825,45.651464,25.615426,538,903780,8.74,95578,71,214877,50,589,7,20,6,8,9
1651352885,45.651464,25.615426,538,903840,8.700000000000001,95578,71,222178,47,589,7,20,6,8,9
1651352945,45.651464,25.615426,538,903900,8.67,95579,71,226729,51,584,7,20,6,8,9
1651353005,45.651464,25.615426,538,903960,8.65,95581,71,228406,47,581,7,20,6,8,9
1651353065,45.651464,25.615426,538,904020,8.63,95582,71,229972,50,581,7,20,6,8,9
1651353125,45.651464,25.615426,538,904080,8.620000000000001,95582,71,228287,47,576,7,20,5,7,8
1651353185,45.651464,25.615426,538,904140,8.620000000000001,95585,71,226742,50,575,7,20,8,10,11
1651353245,45.651464,25.615426,538,904200,8.63,95584,71,223186,42,574,7,20,8,10,11
1651353305,45.651464,25.615426,538,904260,8.63,95583,71,222684,48,577,7,20,7,9,10
1651353365,45.651464,25.615426,538,904320,8.63,95581,71,222681,45,576,7,20,7,9,10
1651353425,45.651464,25.615426,538,904380,8.620000000000001,95580,72,223810,50,581,7,20,8,10,11
1651353485,45.651464,25.615426,538,904440,8.6,95581,72,222805,42,583,7,20,7,9,10
1651353545,45.651464,25.615426,538,904500,8.57,95580,72,221315,52,584,7,20,7,9,10
1651353605,45.651464,25.615426,538,904560,8.540000000000001,95577,72,216565,46,585,7,20,6,8,9
1651353665,45.651464,25.615426,538,904620,8.52,95578,72,214401,51,585,7,20,7,9,10
1651353726,45.651464,25.615426,538,904680,8.5,95577,72,220199,44,585,7,20,6,8,9
1651353785,45.651464,25.615426,538,904740,8.450000000000001,95575,72,224188,54,582,7,20,6,8,9
1651353845,45.651464,25.615426,538,904800,8.4,95575,72,225338,49,582,7,20,6,8,9
1651353905,45.651464,25.615426,538,904860,8.370000000000001,95576,72,226222,56,583,7,20,6,8,9
1651353965,45.651464,25.615426,538,904920,8.34,95576,72,226862,49,583,7,20,5,7,7
1651354025,45.651464,25.615426,538,904980,8.27,95571,72,225880,46,584,7,20,5,7,7
1651354085,45.651464,25.615426,538,905040,8.33,95579,72,221192,50,585,7,20,5,7,7
1651354145,45.651464,25.615426,538,905100,8.33,95577,72,220567,48,586,7,20,5,7,8
1651354205,45.651464,25.615426,538,905160,8.360000000000001,95579,72,213289,48,586,7,20,6,8,9
1651354265,45.651464,25.615426,538,905220,8.370000000000001,95580,72,209500,51,582,7,20,6,8,9
1651354325,45.651464,25.615426,538,905280,8.38,95579,72,207685,48,580,7,20,6,8,9
1651354385,45.651464,25.615426,538,905340,8.41,95578,72,205760,48,577,7,20,6,8,9
1651354445,45.651464,25.615426,538,905400,8.43,95578,72,202329,51,577,7,20,6,8,9
1651354505,45.651464,25.615426,538,905460,8.450000000000001,95580,72,205089,49,576,7,20,6,8,9
1651354565,45.651464,25.615426,538,905520,8.47,95580,72,211114,48,577,7,20,6,8,9
1651354625,45.651464,25.615426,538,905580,8.48,95580,72,213455,46,582,7,20,6,8,9
1651354685,45.651464,25.615426,538,905640,8.48,95582,72,211231,51,585,7,20,6,8,9
1651354745,45.651464,25.615426,538,905700,8.48,95581,72,210543,46,588,7,20,6,8,9
1651354805,45.651464,25.615426,538,905760,8.46,95580,72,207455,51,588,7,20,7,9,10
1651354865,45.651464,25.615426,538,905820,8.47,95582,72,204647,46,588,7,20,6,8,9
1651354925,45.651464,25.615426,538,905880,8.47,95581,72,203532,46,588,7,20,7,9,10
1651354985,45.651464,25.615426,538,905940,8.46,95581,72,203648,53,590,7,20,7,9,10
1651355045,45.651464,25.615426,538,906000,8.46,95582,72,202541,46,585,7,20,7,9,10
1651355105,45.651464,25.615426,538,906060,8.46,95581,72,205979,44,585,7,20,7,9,10
1651355165,45.651464,25.615426,538,906120,8.450000000000001,95581,72,209727,48,586,7,20,7,9,10
1651355225,45.651464,25.615426,538,906180,8.440000000000001,95583,72,211927,45,585,7,20,7,9,10
1651355285,45.651464,25.615426,538,906240,8.43,95582,72,209403,47,584,7,20,8,10,11
1651355345,45.651464,25.615426,538,906300,8.43,95582,72,197739,40,584,7,20,8,10,11
1651355405,45.651464,25.615426,538,906360,8.42,95581,73,188080,56,587,7,20,7,9,10
1651355465,45.651464,25.615426,538,906420,8.4,95579,73,183565,44,588,7,20,6,8,9
1651355525,45.651464,25.615426,538,906480,8.42,95579,73,192591,50,587,7,20,6,8,9
1651355585,45.651464,25.615426,538,906540,8.43,95580,73,197053,47,585,7,20,7,9,10
1651355645,45.651464,25.615426,538,906600,8.43,95579,73,200476,45,585,7,20,8,10,11
1651355705,45.651464,25.615426,538,906660,8.440000000000001,95579,73,198037,45,586,7,20,7,9,10
1651355765,45.651464,25.615426,538,906720,8.43,95581,73,196739,52,585,7,20,7,9,10
1651355825,45.651464,25.615426,538,906780,8.43,95580,73,198012,47,586,7,20,7,9,10
1651355885,45.651464,25.615426,538,906840,8.42,95581,73,201995,50,586,7,20,7,10,11
1651355945,45.651464,25.615426,538,906900,8.41,95581,73,206993,45,588,7,20,7,9,10
1651356005,45.651464,25.615426,538,906960,8.41,95583,73,205426,49,585,7,20,7,9,10
1651356065,45.651464,25.615426,538,907020,8.41,95584,73,205868,46,583,7,20,6,8,9
1651356125,45.651464,25.615426,538,907080,8.4,95582,73,208930,48,587,7,20,6,8,9
1651356185,45.651464,25.615426,538,907140,8.39,95585,73,213219,50,587,7,20,6,8,9
1651356245,45.651464,25.615426,538,907200,8.4,95586,73,216309,46,589,7,20,6,8,9
1651356305,45.651464,25.615426,538,907260,8.360000000000001,95582,73,216313,46,585,7,20,6,8,9
1651356365,45.651464,25.615426,538,907320,8.38,95586,73,217634,42,590,7,20,6,8,9
1651356426,45.651464,25.615426,538,907380,8.370000000000001,95584,73,219954,53,592,7,20,5,7,8
1651356485,45.651464,25.615426,538,907440,8.360000000000001,95587,73,219965,41,589,7,20,6,8,9
1651356545,45.651464,25.615426,538,907500,8.35,95586,73,219713,49,581,7,20,6,8,9
1651356605,45.651464,25.615426,538,907560,8.32,95584,73,216330,50,582,7,20,6,8,9
1651356665,45.651464,25.615426,538,907620,8.290000000000001,95584,73,209031,48,580,7,20,6,8,9
1651356725,45.651464,25.615426,538,907680,8.27,95582,73,211234,42,585,7,20,6,8,9
1651356785,45.651464,25.615426,538,907740,8.24,95584,73,216189,44,587,7,20,7,9,10
1651356845,45.651464,25.615426,538,907800,8.23,95587,73,217755,43,585,7,20,6,8,9
1651356905,45.651464,25.615426,538,907860,8.200000000000001,95585,73,218241,48,589,7,20,6,8,9
1651356965,45.651464,25.615426,538,907920,8.17,95585,73,218005,42,589,7,20,6,8,9
1651357025,45.651464,25.615426,538,907980,8.14,95587,73,215709,47,585,7,20,6,8,9
1651357085,45.651464,25.615426,538,908040,8.1,95587,74,214757,43,586,7,20,6,8,9
1651357145,45.651464,25.615426,538,908100,8.08,95585,74,212054,48,585,7,20,7,9,10
1651357205,45.651464,25.615426,538,908160,8.040000000000001,95584,74,210767,50,586,7,20,6,8,9
1651357265,45.651464,25.615426,538,908220,8.01,95583,74,211463,45,586,7,20,7,9,10
1651357325,45.651464,25.615426,538,908280,7.960000000000001,95585,74,211231,43,591,7,20,7,9,10
1651357385,45.651464,25.615426,538,908340,7.930000000000001,95584,74,211346,43,592,7,20,7,9,10
1651357445,45.651464,25.615426,538,908400,7.91,95585,74,211126,46,594,7,20,7,9,10
1651357505,45.651464,25.615426,538,908460,7.880000000000001,95583,74,210193,41,596,7,20,7,9,10
1651357565,45.651464,25.615426,538,908520,7.8500000000000005,95584,74,210071,45,595,7,20,7,9,10
1651357625,45.651464,25.615426,538,908580,7.8500000000000005,95588,74,209269,46,593,7,20,6,8,9
1651357685,45.651464,25.615426,538,908640,7.83,95590,74,210766,43,592,7,20,6,8,9
1651357745,45.651464,25.615426,538,908700,7.8100000000000005,95589,74,214515,46,590,7,20,6,8,9
1651357805,45.651464,25.615426,538,908760,7.800000000000001,95590,75,214401,46,587,7,20,6,8,9
1651357865,45.651464,25.615426,538,908820,7.79,95589,75,214044,45,591,7,20,6,8,9
1651357925,45.651464,25.615426,538,908880,7.7700000000000005,95589,75,215468,45,592,7,20,6,8,9
1651357985,45.651464,25.615426,538,908940,7.760000000000001,95586,75,215948,43,594,7,20,7,9,10
1651358045,45.651464,25.615426,538,909000,7.74,95588,75,216670,52,591,7,20,7,9,10
1651358105,45.651464,25.615426,538,909060,7.720000000000001,95585,75,215712,46,592,7,20,7,9,10
1651358165,45.651464,25.615426,538,909120,7.720000000000001,95585,75,213575,60,595,7,20,7,9,10
1651358225,45.651464,25.615426,538,909180,7.720000000000001,95586,75,214762,54,593,7,20,6,8,9
1651358285,45.651464,25.615426,538,909240,7.710000000000001,95587,75,214638,46,595,7,20,7,10,11
1651358345,45.651464,25.615426,538,909300,7.710000000000001,95586,75,215828,39,594,7,20,7,9,10
1651358405,45.651464,25.615426,538,909360,7.7,95584,75,219213,50,586,7,20,7,9,10
1651358465,45.651464,25.615426,538,909420,7.69,95582,75,220689,45,585,7,20,6,8,9
1651358525,45.651464,25.615426,538,909480,7.680000000000001,95584,75,220570,44,587,7,20,6,8,9
1651358585,45.651464,25.615426,538,909540,7.670000000000001,95586,75,220213,48,589,7,20,6,8,9
1651358645,45.651464,25.615426,538,909600,7.65,95583,75,219215,44,590,7,20,6,8,9
1651358705,45.651464,25.615426,538,909660,7.630000000000001,95583,75,218732,42,588,7,20,6,8,9
1651358765,45.651464,25.615426,538,909720,7.61,95581,75,218607,46,588,7,20,7,9,10
1651358825,45.651464,25.615426,538,909780,7.5600000000000005,95580,75,220939,43,588,7,20,6,8,9
1651358885,45.651464,25.615426,538,909840,7.5200000000000005,95580,75,221184,46,588,7,20,6,8,9
1651358945,45.651464,25.615426,538,909900,7.510000000000001,95581,75,222682,48,588,7,20,6,8,9
1651359005,45.651464,25.615426,538,909960,7.5,95579,75,215851,43,588,7,20,6,8,9
1651359065,45.651464,25.615426,538,910020,7.48,95578,75,217878,42,583,7,20,6,8,9
1651359125,45.651464,25.615426,538,910080,7.48,95577,75,220077,44,583,7,20,6,8,9
1651359185,45.651464,25.615426,538,910140,7.470000000000001,95580,75,220199,44,585,7,20,6,8,9
1651359245,45.651464,25.615426,538,910200,7.470000000000001,95579,75,217641,43,587,7,20,6,8,9
1651359305,45.651464,25.615426,538,910260,7.470000000000001,95578,75,215593,48,590,7,20,6,8,9
1651359365,45.651464,25.615426,538,910320,7.460000000000001,95578,75,217148,40,594,7,20,6,8,9
1651359425,45.651464,25.615426,538,910380,7.460000000000001,95578,75,219955,47,596,7,20,6,8,9
1651359485,45.651464,25.615426,538,910440,7.460000000000001,95577,75,220447,40,595,7,20,6,8,9
1651359545,45.651464,25.615426,538,910500,7.45,95575,75,221564,43,594,7,20,6,8,9
1651359605,45.651464,25.615426,538,910560,7.460000000000001,95575,75,220818,43,592,7,20,6,8,9
1651359665,45.651464,25.615426,538,910620,7.45,95575,75,221435,48,589,7,20,6,8,9
1651359725,45.651464,25.615426,538,910680,7.430000000000001,95573,75,222554,43,593,7,20,6,8,9
1651359785,45.651464,25.615426,538,910740,7.420000000000001,95571,75,222554,51,588,7,20,6,8,9
1651359845,45.651464,25.615426,538,910800,7.41,95570,75,221311,43,586,7,20,7,9,10
1651359905,45.651464,25.615426,538,910860,7.4,95569,75,220815,45,587,7,20,7,9,10
1651359965,45.651464,25.615426,538,910920,7.380000000000001,95567,75,222181,46,590,7,20,7,9,10
1651360025,45.651464,25.615426,538,910980,7.3500000000000005,95566,75,223811,41,592,7,20,6,8,9
1651360085,45.651464,25.615426,538,911040,7.32,95565,75,223309,46,587,7,20,6,8,9
1651360145,45.651464,25.615426,538,911100,7.28,95565,75,224443,42,589,7,20,6,8,9
1651360205,45.651464,25.615426,538,911160,7.25,95565,75,223554,42,591,7,20,6,8,9
1651360265,45.651464,25.615426,538,911220,7.210000000000001,95566,75,225580,45,592,7,20,6,8,9
1651360325,45.651464,25.615426,538,911280,7.2,95567,75,226987,44,596,7,20,6,8,9
1651360385,45.651464,25.615426,538,911340,7.19,95566,75,226997,44,599,7,20,6,8,9
1651360445,45.651464,25.615426,538,911400,7.19,95567,75,224439,43,594,7,20,6,8,9
1651360505,45.651464,25.615426,538,911460,7.180000000000001,95566,75,225453,39,596,7,20,6,8,9
1651360565,45.651464,25.615426,538,911520,7.16,95567,75,228535,44,596,7,20,5,7,7
1651360625,45.651464,25.615426,538,911580,7.130000000000001,95568,75,231018,53,595,7,20,5,7,7
1651360685,45.651464,25.615426,538,911640,7.11,95567,75,230234,46,593,7,20,5,7,7
1651360745,45.651464,25.615426,538,911700,7.07,95567,75,229838,50,594,7,20,5,7,7
1651360805,45.651464,25.615426,538,911760,7.04,95569,75,230888,44,591,7,20,5,7,7
1651360865,45.651464,25.615426,538,911820,7.03,95569,75,233273,42,596,7,20,5,7,7
1651360925,45.651464,25.615426,538,911880,7.010000000000001,95568,75,233542,43,593,7,20,5,7,7
1651360985,45.651464,25.615426,538,911940,6.98,95568,75,235294,42,590,7,20,5,7,7
1651361045,45.651464,25.615426,538,912000,6.930000000000001,95569,75,235289,48,588,7,20,5,7,8
1651361105,45.651464,25.615426,538,912060,6.91,95569,76,232626,43,592,7,20,5,7,8
1651361165,45.651464,25.615426,538,912120,6.91,95568,76,222095,44,590,7,20,6,8,9
1651361225,45.651464,25.615426,538,912180,6.920000000000001,95567,76,215004,44,591,7,20,6,8,9
1651361285,45.651464,25.615426,538,912240,6.930000000000001,95566,76,217754,45,592,7,20,6,8,9
1651361345,45.651464,25.615426,538,912300,6.95,95565,76,221927,43,595,7,20,6,8,9
1651361405,45.651464,25.615426,538,912360,6.970000000000001,95565,76,224946,49,598,7,20,6,8,9
1651361465,45.651464,25.615426,538,912420,6.970000000000001,95564,76,226861,41,600,7,20,6,8,9
1651361525,45.651464,25.615426,538,912480,6.95,95563,76,225337,55,599,7,20,6,8,9
1651361585,45.651464,25.615426,538,912540,6.94,95564,76,224318,45,600,7,20,6,8,9
1651361645,45.651464,25.615426,538,912600,6.930000000000001,95565,76,224325,43,603,7,20,6,8,9
1651361705,45.651464,25.615426,538,912660,6.94,95564,76,224445,41,597,7,20,6,8,9
1651361765,45.651464,25.615426,538,912720,6.930000000000001,95561,76,224446,46,601,7,20,6,8,9
1651361825,45.651464,25.615426,538,912780,6.94,95562,76,222930,39,603,7,20,6,8,9
1651361885,45.651464,25.615426,538,912840,6.930000000000001,95563,76,224443,55,596,7,20,6,8,9
1651361945,45.651464,25.615426,538,912900,6.94,95562,76,224194,43,592,7,20,6,8,9
1651362005,45.651464,25.615426,538,912960,6.95,95563,76,222812,43,596,7,20,6,8,9
1651362064,45.651464,25.615426,538,913020,6.95,95562,76,221936,43,594,7,20,6,8,9
1651362124,45.651464,25.615426,538,913080,6.960000000000001,95561,75,222060,43,597,7,20,6,8,9
1651362185,45.651464,25.615426,538,913140,6.95,95564,75,222551,42,601,7,20,6,8,9
1651362245,45.651464,25.615426,538,913200,6.960000000000001,95565,75,223186,45,603,7,20,6,8,9
1651362304,45.651464,25.615426,538,913260,6.960000000000001,95565,75,224317,46,603,7,20,6,8,9
1651362364,45.651464,25.615426,538,913320,6.94,95567,75,223936,45,603,7,20,5,7,8
1651362424,45.651464,25.615426,538,913380,6.94,95567,75,224314,50,602,7,20,6,8,9
1651362484,45.651464,25.615426,538,913440,6.930000000000001,95569,76,222307,43,602,7,20,6,8,9
1651362544,45.651464,25.615426,538,913500,6.91,95570,76,223808,45,600,7,20,6,8,9
1651362604,45.651464,25.615426,538,913560,6.9,95571,76,224443,44,595,7,20,6,8,9
1651362665,45.651464,25.615426,538,913620,6.880000000000001,95571,76,225207,45,593,7,20,7,9,10
1651362724,45.651464,25.615426,538,913680,6.87,95572,76,225709,43,594,7,20,6,8,9
1651362784,45.651464,25.615426,538,913740,6.8500000000000005,95573,76,221457,43,591,7,20,7,9,10
1651362844,45.651464,25.615426,538,913800,6.840000000000001,95573,76,219706,44,592,7,20,7,9,10
1651362904,45.651464,25.615426,538,913860,6.8100000000000005,95572,76,223824,45,594,7,20,6,8,9
1651362964,45.651464,25.615426,538,913920,6.800000000000001,95572,76,222435,41,596,7,20,6,8,9
1651363024,45.651464,25.615426,538,913980,6.78,95571,76,222180,43,597,7,20,6,8,9
1651363084,45.651464,25.615426,538,914040,6.7700000000000005,95571,76,221314,43,601,7,20,6,8,9
1651363144,45.651464,25.615426,538,914100,6.75,95571,76,219713,43,602,7,20,7,9,10
1651363204,45.651464,25.615426,538,914160,6.73,95569,76,215841,43,599,7,20,7,9,10
1651363264,45.651464,25.615426,538,914220,6.710000000000001,95569,76,213691,50,601,7,20,7,9,10
1651363324,45.651464,25.615426,538,914280,6.7,95570,76,211822,43,601,7,20,7,9,10
1651363384,45.651464,25.615426,538,914340,6.69,95568,76,206437,42,600,7,20,7,9,10
1651363444,45.651464,25.615426,538,914400,6.670000000000001,95568,77,206428,45,602,7,20,7,9,10
1651363505,45.651464,25.615426,538,914460,6.65,95568,77,207786,43,608,7,20,6,8,9
1651363564,45.651464,25.615426,538,914520,6.640000000000001,95569,77,208245,45,608,7,20,5,8,9
1651363624,45.651464,25.615426,538,914580,6.62,95570,77,211348,45,604,7,20,6,8,9
1651363684,45.651464,25.615426,538,914640,6.590000000000001,95568,77,213688,45,603,7,20,6,8,9
1651363744,45.651464,25.615426,538,914700,6.57,95567,77,214878,44,602,7,20,7,9,10
1651363804,45.651464,25.615426,538,914760,6.550000000000001,95569,77,214753,46,601,7,20,7,9,10
1651363864,45.651464,25.615426,538,914820,6.53,95568,78,216188,41,602,7,20,7,9,10
1651363924,45.651464,25.615426,538,914880,6.510000000000001,95569,77,217995,41,601,7,20,7,9,10
1651363984,45.651464,25.615426,538,914940,6.49,95568,77,219463,39,604,7,20,6,8,9
1651364044,45.651464,25.615426,538,915000,6.48,95567,77,220693,44,604,7,20,6,8,9
1651364104,45.651464,25.615426,538,915060,6.470000000000001,95567,77,218984,43,604,7,20,6,8,9
1651364164,45.651464,25.615426,538,915120,6.460000000000001,95566,77,219828,51,604,7,20,6,8,9
1651364224,45.651464,25.615426,538,915180,6.44,95567,77,220693,41,603,7,20,7,9,10
1651364284,45.651464,25.615426,538,915240,6.430000000000001,95570,77,220815,48,603,7,20,7,9,10
1651364344,45.651464,25.615426,538,915300,6.420000000000001,95570,77,220570,49,603,7,20,7,9,10
1651364404,45.651464,25.615426,538,915360,6.41,95573,77,219708,45,604,7,20,7,9,10
1651364464,45.651464,25.615426,538,915420,6.4,95573,77,219587,50,604,7,20,7,9,10
1651364524,45.651464,25.615426,538,915480,6.390000000000001,95573,77,219462,41,606,7,20,7,9,10
1651364584,45.651464,25.615426,538,915540,6.380000000000001,95574,77,219219,44,606,7,20,6,8,9
1651364644,45.651464,25.615426,538,915600,6.37,95573,77,218732,44,610,7,20,6,8,9
1651364704,45.651464,25.615426,538,915660,6.36,95577,77,217151,47,609,7,20,6,8,9
1651364764,45.651464,25.615426,538,915720,6.37,95580,77,217394,42,604,7,20,6,8,9
1651364824,45.651464,25.615426,538,915780,6.380000000000001,95581,77,217153,45,601,7,20,6,8,9
1651364884,45.651464,25.615426,538,915840,6.37,95582,77,218606,41,602,7,20,6,8,9
1651364944,45.651464,25.615426,538,915900,6.37,95581,77,219706,44,602,7,20,6,8,9
1651365004,45.651464,25.615426,538,915960,6.36,95582,77,218854,42,600,7,20,6,8,9
1651365064,45.651464,25.615426,538,916020,6.36,95583,77,218239,51,603,7,20,7,9,10
1651365124,45.651464,25.615426,538,916080,6.3500000000000005,95583,78,217274,43,608,7,20,7,9,10
1651365184,45.651464,25.615426,538,916140,6.33,95582,78,215720,47,612,7,20,7,9,10
1651365244,45.651464,25.615426,538,916200,6.32,95586,78,213932,42,608,7,20,7,9,10
1651365304,45.651464,25.615426,538,916260,6.300000000000001,95585,78,215349,42,605,7,20,7,9,10
1651365364,45.651464,25.615426,538,916320,6.28,95584,78,216309,41,601,7,20,8,10,11
1651365424,45.651464,25.615426,538,916380,6.2700000000000005,95585,78,217514,44,601,7,20,8,10,11
1651365484,45.651464,25.615426,538,916440,6.260000000000001,95585,78,218374,42,598,7,20,8,10,11
1651365544,45.651464,25.615426,538,916500,6.260000000000001,95586,78,217156,46,596,7,20,7,9,10
1651365604,45.651464,25.615426,538,916560,6.260000000000001,95584,78,217274,41,599,7,20,7,9,10
1651365664,45.651464,25.615426,538,916620,6.260000000000001,95584,78,217395,43,600,7,20,7,9,10
1651365724,45.651464,25.615426,538,916680,6.260000000000001,95585,78,217273,39,601,7,20,6,8,9
1651365785,45.651464,25.615426,538,916740,6.260000000000001,95586,78,218123,43,602,7,20,6,8,9
1651365844,45.651464,25.615426,538,916800,6.2700000000000005,95585,78,218000,43,600,7,20,6,8,9
1651365904,45.651464,25.615426,538,916860,6.2700000000000005,95587,77,217762,45,601,7,20,6,8,9
1651365964,45.651464,25.615426,538,916920,6.25,95585,77,218362,53,607,7,20,6,8,9
1651366024,45.651464,25.615426,538,916980,6.24,95583,77,217762,41,607,7,20,6,8,9
1651366084,45.651464,25.615426,538,917040,6.24,95584,77,219348,42,604,7,20,6,8,9
1651366144,45.651464,25.615426,538,917100,6.23,95582,77,219957,40,599,7,20,6,8,9
1651366204,45.651464,25.615426,538,917160,6.23,95582,77,220696,44,601,7,20,6,8,9
1651366264,45.651464,25.615426,538,917220,6.23,95584,77,220325,43,601,7,20,6,8,9
1651366324,45.651464,25.615426,538,917280,6.220000000000001,95586,77,219954,45,596,7,20,6,8,9
1651366384,45.651464,25.615426,538,917340,6.210000000000001,95586,77,220574,42,597,7,20,6,8,9
1651366444,45.651464,25.615426,538,917400,6.2,95584,77,220694,46,597,7,20,6,8,9
1651366504,45.651464,25.615426,538,917460,6.19,95585,77,220084,42,595,7,20,6,8,9
1651366564,45.651464,25.615426,538,917520,6.180000000000001,95585,77,218847,42,597,7,20,6,8,9
1651366624,45.651464,25.615426,538,917580,6.16,95586,77,219955,39,601,7,20,6,8,9
1651366684,45.651464,25.615426,538,917640,6.15,95586,77,220570,44,603,7,20,6,8,9
1651366744,45.651464,25.615426,538,917700,6.140000000000001,95586,77,222306,40,607,7,20,6,8,9
1651366804,45.651464,25.615426,538,917760,6.12,95588,78,223179,43,607,7,20,6,8,9
1651366864,45.651464,25.615426,538,917820,6.090000000000001,95587,78,223305,53,607,7,20,6,8,9
1651366924,45.651464,25.615426,538,917880,6.0600000000000005,95586,78,222932,47,608,7,20,6,8,9
1651366985,45.651464,25.615426,538,917940,6.0600000000000005,95589,78,221314,44,610,7,20,6,8,9
1651367044,45.651464,25.615426,538,918000,6.0600000000000005,95591,78,221196,45,609,7,20,6,8,9
1651367104,45.651464,25.615426,538,918060,6.050000000000001,95589,78,220689,44,608,7,20,7,9,10
1651367164,45.651464,25.615426,538,918120,6.04,95591,78,219960,42,610,7,20,7,9,10
1651367224,45.651464,25.615426,538,918180,6.03,95590,78,219584,44,609,7,20,7,9,10
1651367284,45.651464,25.615426,538,918240,6.0200000000000005,95590,78,219834,45,609,7,20,7,9,10
1651367344,45.651464,25.615426,538,918300,6.010000000000001,95591,77,219585,40,608,7,20,6,8,9
1651367404,45.651464,25.615426,538,918360,5.99,95590,78,217767,47,604,7,20,6,8,9
1651367464,45.651464,25.615426,538,918420,5.98,95592,78,216549,44,602,7,20,6,8,9
1651367524,45.651464,25.615426,538,918480,5.98,95590,78,217880,45,605,7,20,6,8,9
1651367584,45.651464,25.615426,538,918540,5.98,95591,78,217402,41,607,7,20,7,9,10
1651367644,45.651464,25.615426,538,918600,5.970000000000001,95589,78,213340,40,606,7,20,7,9,10
1651367704,45.651464,25.615426,538,918660,5.970000000000001,95593,78,211349,44,608,7,20,7,9,10
1651367764,45.651464,25.615426,538,918720,5.970000000000001,95592,78,210770,48,611,7,20,7,9,10
1651367824,45.651464,25.615426,538,918780,5.970000000000001,95595,78,210766,43,608,7,20,7,9,10
1651367884,45.651464,25.615426,538,918840,5.960000000000001,95595,78,210658,43,609,7,20,8,10,11
1651367944,45.651464,25.615426,538,918900,5.960000000000001,95595,78,210194,44,607,7,20,7,9,10
1651368004,45.651464,25.615426,538,918960,5.960000000000001,95593,78,209272,38,605,7,20,7,9,10
1651368064,45.651464,25.615426,538,919020,5.960000000000001,95593,78,205987,42,609,7,20,8,11,12
1651368124,45.651464,25.615426,538,919080,5.95,95594,78,209042,42,615,7,20,8,11,12
1651368185,45.651464,25.615426,538,919140,5.94,95598,78,211814,45,613,7,20,8,10,11
1651368244,45.651464,25.615426,538,919200,5.94,95598,78,205042,44,609,7,20,8,11,12
1651368304,45.651464,25.615426,538,919260,5.930000000000001,95599,78,192709,42,610,7,20,9,12,13
1651368364,45.651464,25.615426,538,919320,5.94,95597,78,188652,42,616,7,20,10,13,14
1651368424,45.651464,25.615426,538,919380,5.930000000000001,95599,78,187260,40,623,7,20,12,15,17
1651368484,45.651464,25.615426,538,919440,5.930000000000001,95598,78,186275,42,625,7,20,12,15,17
1651368544,45.651464,25.615426,538,919500,5.930000000000001,95600,78,186079,44,625,7,20,13,16,18
1651368604,45.651464,25.615426,538,919560,5.920000000000001,95600,78,185686,40,619,7,20,12,15,17
1651368664,45.651464,25.615426,538,919620,5.920000000000001,95601,78,186375,43,623,7,20,12,15,17
1651368724,45.651464,25.615426,538,919680,5.91,95601,78,189044,46,623,7,20,12,15,17
1651368784,45.651464,25.615426,538,919740,5.9,95601,78,190048,39,623,7,20,12,15,17
1651368844,45.651464,25.615426,538,919800,5.890000000000001,95601,78,192584,40,624,7,20,11,14,16
1651368904,45.651464,25.615426,538,919860,5.880000000000001,95599,78,194237,44,623,7,20,11,14,16
1651368964,45.651464,25.615426,538,919920,5.87,95600,78,195794,42,621,7,20,10,13,14
1651369024,45.651464,25.615426,538,919980,5.8500000000000005,95600,78,197476,42,624,7,20,10,13,14
1651369084,45.651464,25.615426,538,920040,5.840000000000001,95600,78,199182,41,625,7,20,9,12,13
1651369144,45.651464,25.615426,538,920100,5.83,95598,78,201562,44,618,7,20,9,12,13
1651369204,45.651464,25.615426,538,920160,5.82,95597,78,205083,43,611,7,20,9,12,13
1651369264,45.651464,25.615426,538,920220,5.79,95595,78,208696,44,612,7,20,9,12,13
1651369324,45.651464,25.615426,538,920280,5.78,95594,78,209844,42,608,7,20,9,12,13
1651369384,45.651464,25.615426,538,920340,5.7700000000000005,95594,78,210999,42,609,7,20,9,12,13
1651369444,45.651464,25.615426,538,920400,5.760000000000001,95595,78,211697,44,613,7,20,9,12,13
1651369504,45.651464,25.615426,538,920460,5.75,95596,78,211814,39,614,7,20,8,11,12
1651369564,45.651464,25.615426,538,920520,5.74,95595,78,212282,48,612,7,20,8,11,12
1651369624,45.651464,25.615426,538,920580,5.710000000000001,95594,78,212866,52,610,7,20,8,11,12
1651369684,45.651464,25.615426,538,920640,5.7,95595,78,210308,46,609,7,20,8,11,12
1651369744,45.651464,25.615426,538,920700,5.680000000000001,95595,78,209385,41,606,7,20,8,11,12
1651369804,45.651464,25.615426,538,920760,5.66,95591,78,209155,39,610,7,20,9,12,13
