time,latitude,longitude,altitude,pm10
1639433433,45.651464,25.615426,538,22
1639433493,45.651464,25.615426,538,23
1639433553,45.651464,25.615426,538,23
1639433613,45.651464,25.615426,538,23
1639433673,45.651464,25.615426,538,23
1639433733,45.651464,25.615426,538,23
1639433793,45.651464,25.615426,538,23
1639433853,45.651464,25.615426,538,23
1639433913,45.651464,25.615426,538,23
1639433973,45.651464,25.615426,538,23
1639434033,45.651464,25.615426,538,23
1639434093,45.651464,25.615426,538,23
1639434153,45.651464,25.615426,538,23
1639434213,45.651464,25.615426,538,23
1639434273,45.651464,25.615426,538,22
1639434333,45.651464,25.615426,538,21
1639434393,45.651464,25.615426,538,22
1639434453,45.651464,25.615426,538,21
1639434513,45.651464,25.615426,538,21
1639434573,45.651464,25.615426,538,22
1639434633,45.651464,25.615426,538,22
1639434693,45.651464,25.615426,538,22
1639434753,45.651464,25.615426,538,22
1639434813,45.651464,25.615426,538,22
1639434873,45.651464,25.615426,538,22
1639434933,45.651464,25.615426,538,22
1639434993,45.651464,25.615426,538,22
1639435053,45.651464,25.615426,538,22
1639435113,45.651464,25.615426,538,21
1639435173,45.651464,25.615426,538,21
1639435233,45.651464,25.615426,538,21
1639435293,45.651464,25.615426,538,21
1639435353,45.651464,25.615426,538,22
1639435413,45.651464,25.615426,538,21
1639435473,45.651464,25.615426,538,20
1639435533,45.651464,25.615426,538,20
1639435593,45.651464,25.615426,538,19
1639435653,45.651464,25.615426,538,20
1639435713,45.651464,25.615426,538,19
1639435773,45.651464,25.615426,538,19
1639435833,45.651464,25.615426,538,19
1639435893,45.651464,25.615426,538,19
1639435953,45.651464,25.615426,538,21
1639436013,45.651464,25.615426,538,20
1639436073,45.651464,25.615426,538,19
1639436133,45.651464,25.615426,538,18
1639436193,45.651464,25.615426,538,18
1639436253,45.651464,25.615426,538,18
1639436313,45.651464,25.615426,538,18
1639436373,45.651464,25.615426,538,18
1639436433,45.651464,25.615426,538,17
1639436493,45.651464,25.615426,538,17
1639436553,45.651464,25.615426,538,18
1639436613,45.651464,25.615426,538,18
1639436673,45.651464,25.615426,538,17
1639436733,45.651464,25.615426,538,17
1639436793,45.651464,25.615426,538,18
1639436853,45.651464,25.615426,538,17
1639436913,45.651464,25.615426,538,17
1639436973,45.651464,25.615426,538,16
1639437033,45.651464,25.615426,538,17
1639437093,45.651464,25.615426,538,15
1639437153,45.651464,25.615426,538,13
1639437213,45.651464,25.615426,538,13
1639437273,45.651464,25.615426,538,13
1639437333,45.651464,25.615426,538,13
1639437393,45.651464,25.615426,538,13
1639437453,45.651464,25.615426,538,13
1639437513,45.651464,25.615426,538,12
1639437573,45.651464,25.615426,538,13
1639437633,45.651464,25.615426,538,13
1639437693,45.651464,25.615426,538,13
1639437753,45.651464,25.615426,538,13
1639437813,45.651464,25.615426,538,13
1639437873,45.651464,25.615426,538,13
1639437933,45.651464,25.615426,538,12
1639437993,45.651464,25.615426,538,12
1639438053,45.651464,25.615426,538,12
1639438113,45.651464,25.615426,538,12
1639438173,45.651464,25.615426,538,12
1639438233,45.651464,25.615426,538,13
1639438293,45.651464,25.615426,538,12
1639438353,45.651464,25.615426,538,12
1639438413,45.651464,25.615426,538,12
1639438473,45.651464,25.615426,538,12
1639438533,45.651464,25.615426,538,12
1639438593,45.651464,25.615426,538,11
1639438653,45.651464,25.615426,538,11
1639438713,45.651464,25.615426,538,12
1639438773,45.651464,25.615426,538,12
1639438833,45.651464,25.615426,538,12
1639438893,45.651464,25.615426,538,12
1639438953,45.651464,25.615426,538,12
1639439013,45.651464,25.615426,538,12
1639439073,45.651464,25.615426,538,12
1639439133,45.651464,25.615426,538,12
1639439193,45.651464,25.615426,538,11
1639439253,45.651464,25.615426,538,12
1639439313,45.651464,25.615426,538,12
1639439373,45.651464,25.615426,538,11
1639439433,45.651464,25.615426,538,11
1639439493,45.651464,25.615426,538,12
1639439553,45.651464,25.615426,538,12
1639439613,45.651464,25.615426,538,11
1639439673,45.651464,25.615426,538,12
1639439733,45.651464,25.615426,538,11
1639439793,45.651464,25.615426,538,12
1639439853,45.651464,25.615426,538,11
1639439913,45.651464,25.615426,538,12
1639439973,45.651464,25.615426,538,12
1639440033,45.651464,25.615426,538,12
1639440093,45.651464,25.615426,538,12
1639440153,45.651464,25.615426,538,12
1639440213,45.651464,25.615426,538,12
1639440273,45.651464,25.615426,538,12
1639440333,45.651464,25.615426,538,12
1639440393,45.651464,25.615426,538,13
1639440453,45.651464,25.615426,538,12
1639440513,45.651464,25.615426,538,12
1639440573,45.651464,25.615426,538,12
1639440633,45.651464,25.615426,538,13
1639440693,45.651464,25.615426,538,13
1639440753,45.651464,25.615426,538,13
1639440813,45.651464,25.615426,538,12
1639440873,45.651464,25.615426,538,12
1639440933,45.651464,25.615426,538,13
1639440993,45.651464,25.615426,538,12
1639441053,45.651464,25.615426,538,12
1639441113,45.651464,25.615426,538,12
1639441173,45.651464,25.615426,538,13
1639441233,45.651464,25.615426,538,12
1639441293,45.651464,25.615426,538,12
1639441353,45.651464,25.615426,538,13
1639441413,45.651464,25.615426,538,12
1639441473,45.651464,25.615426,538,12
1639441533,45.651464,25.615426,538,12
1639441593,45.651464,25.615426,538,12
1639441653,45.651464,25.615426,538,12
1639441713,45.651464,25.615426,538,11
1639441773,45.651464,25.615426,538,11
1639441833,45.651464,25.615426,538,11
1639441893,45.651464,25.615426,538,12
1639441953,45.651464,25.615426,538,12
1639442013,45.651464,25.615426,538,12
1639442073,45.651464,25.615426,538,11
1639442133,45.651464,25.615426,538,11
1639442193,45.651464,25.615426,538,12
1639442253,45.651464,25.615426,538,12
1639442313,45.651464,25.615426,538,11
1639442373,45.651464,25.615426,538,11
1639442433,45.651464,25.615426,538,12
1639442493,45.651464,25.615426,538,12
1639442553,45.651464,25.615426,538,12
1639442613,45.651464,25.615426,538,12
1639442673,45.651464,25.615426,538,12
1639442733,45.651464,25.615426,538,12
1639442793,45.651464,25.615426,538,12
1639442853,45.651464,25.615426,538,12
1639442913,45.651464,25.615426,538,12
1639442973,45.651464,25.615426,538,12
1639443033,45.651464,25.615426,538,12
1639443093,45.651464,25.615426,538,12
1639443153,45.651464,25.615426,538,11
1639443213,45.651464,25.615426,538,11
1639443273,45.651464,25.615426,538,12
1639443333,45.651464,25.615426,538,12
1639443393,45.651464,25.615426,538,12
1639443453,45.651464,25.615426,538,12
1639443513,45.651464,25.615426,538,12
1639443573,45.651464,25.615426,538,12
1639443633,45.651464,25.615426,538,12
1639443693,45.651464,25.615426,538,12
1639443753,45.651464,25.615426,538,12
1639443813,45.651464,25.615426,538,12
1639443873,45.651464,25.615426,538,12
1639443933,45.651464,25.615426,538,12
1639443993,45.651464,25.615426,538,12
1639444053,45.651464,25.615426,538,13
1639444113,45.651464,25.615426,538,13
1639444173,45.651464,25.615426,538,13
1639444233,45.651464,25.615426,538,13
1639444293,45.651464,25.615426,538,13
1639444353,45.651464,25.615426,538,13
1639444413,45.651464,25.615426,538,14
1639444473,45.651464,25.615426,538,13
1639444533,45.651464,25.615426,538,13
1639444593,45.651464,25.615426,538,13
1639444653,45.651464,25.615426,538,13
1639444713,45.651464,25.615426,538,13
1639444773,45.651464,25.615426,538,12
1639444833,45.651464,25.615426,538,12
1639444893,45.651464,25.615426,538,13
1639444953,45.651464,25.615426,538,13
1639445013,45.651464,25.615426,538,13
1639445073,45.651464,25.615426,538,12
1639445133,45.651464,25.615426,538,13
1639445193,45.651464,25.615426,538,13
1639445253,45.651464,25.615426,538,14
1639445313,45.651464,25.615426,538,14
1639445373,45.651464,25.615426,538,13
1639445433,45.651464,25.615426,538,13
1639445493,45.651464,25.615426,538,14
1639445553,45.651464,25.615426,538,14
1639445613,45.651464,25.615426,538,14
1639445673,45.651464,25.615426,538,14
1639445733,45.651464,25.615426,538,13
1639445793,45.651464,25.615426,538,13
1639445853,45.651464,25.615426,538,14
1639445913,45.651464,25.615426,538,13
1639445973,45.651464,25.615426,538,13
1639446033,45.651464,25.615426,538,13
1639446093,45.651464,25.615426,538,13
1639446153,45.651464,25.615426,538,13
1639446213,45.651464,25.615426,538,13
1639446273,45.651464,25.615426,538,13
1639446333,45.651464,25.615426,538,13
1639446393,45.651464,25.615426,538,13
1639446453,45.651464,25.615426,538,13
1639446513,45.651464,25.615426,538,13
1639446573,45.651464,25.615426,538,13
1639446633,45.651464,25.615426,538,13
1639446693,45.651464,25.615426,538,13
1639446753,45.651464,25.615426,538,13
1639446813,45.651464,25.615426,538,13
1639446873,45.651464,25.615426,538,14
1639446933,45.651464,25.615426,538,14
1639446993,45.651464,25.615426,538,14
1639447053,45.651464,25.615426,538,14
1639447113,45.651464,25.615426,538,15
1639447173,45.651464,25.615426,538,14
1639447233,45.651464,25.615426,538,14
1639447293,45.651464,25.615426,538,14
1639447353,45.651464,25.615426,538,14
1639447413,45.651464,25.615426,538,14
1639447473,45.651464,25.615426,538,15
1639447533,45.651464,25.615426,538,17
1639447593,45.651464,25.615426,538,17
1639447653,45.651464,25.615426,538,17
1639447713,45.651464,25.615426,538,18
1639447773,45.651464,25.615426,538,17
1639447833,45.651464,25.615426,538,17
1639447893,45.651464,25.615426,538,17
1639447953,45.651464,25.615426,538,17
1639448013,45.651464,25.615426,538,17
1639448073,45.651464,25.615426,538,17
1639448133,45.651464,25.615426,538,15
1639448193,45.651464,25.615426,538,15
1639448253,45.651464,25.615426,538,16
1639448313,45.651464,25.615426,538,16
1639448373,45.651464,25.615426,538,15
1639448433,45.651464,25.615426,538,15
1639448493,45.651464,25.615426,538,16
1639448553,45.651464,25.615426,538,17
1639448613,45.651464,25.615426,538,17
1639448673,45.651464,25.615426,538,16
1639448733,45.651464,25.615426,538,17
1639448793,45.651464,25.615426,538,17
1639448853,45.651464,25.615426,538,17
1639448913,45.651464,25.615426,538,16
1639448973,45.651464,25.615426,538,15
1639449033,45.651464,25.615426,538,16
1639449093,45.651464,25.615426,538,17
1639449153,45.651464,25.615426,538,16
1639449213,45.651464,25.615426,538,15
1639449273,45.651464,25.615426,538,15
1639449333,45.651464,25.615426,538,15
1639449393,45.651464,25.615426,538,15
1639449453,45.651464,25.615426,538,16
1639449513,45.651464,25.615426,538,17
1639449573,45.651464,25.615426,538,17
1639449633,45.651464,25.615426,538,17
1639449693,45.651464,25.615426,538,17
1639449753,45.651464,25.615426,538,17
1639449813,45.651464,25.615426,538,17
1639449873,45.651464,25.615426,538,17
1639449933,45.651464,25.615426,538,17
1639449993,45.651464,25.615426,538,17
1639450053,45.651464,25.615426,538,17
1639450113,45.651464,25.615426,538,18
1639450173,45.651464,25.615426,538,15
1639450233,45.651464,25.615426,538,15
1639450293,45.651464,25.615426,538,15
1639450353,45.651464,25.615426,538,14
1639450413,45.651464,25.615426,538,14
1639450473,45.651464,25.615426,538,14
1639450533,45.651464,25.615426,538,14
1639450593,45.651464,25.615426,538,14
1639450653,45.651464,25.615426,538,14
1639450713,45.651464,25.615426,538,16
1639450773,45.651464,25.615426,538,14
1639450833,45.651464,25.615426,538,14
1639450893,45.651464,25.615426,538,14
1639450953,45.651464,25.615426,538,15
1639451013,45.651464,25.615426,538,14
1639451073,45.651464,25.615426,538,13
1639451133,45.651464,25.615426,538,14
1639451193,45.651464,25.615426,538,13
1639451253,45.651464,25.615426,538,13
1639451313,45.651464,25.615426,538,13
1639451373,45.651464,25.615426,538,13
1639451433,45.651464,25.615426,538,14
1639451493,45.651464,25.615426,538,13
1639451553,45.651464,25.615426,538,13
1639451613,45.651464,25.615426,538,13
1639451673,45.651464,25.615426,538,13
1639451733,45.651464,25.615426,538,13
1639451793,45.651464,25.615426,538,13
1639451853,45.651464,25.615426,538,13
1639451913,45.651464,25.615426,538,13
1639451973,45.651464,25.615426,538,14
1639452033,45.651464,25.615426,538,14
1639452093,45.651464,25.615426,538,14
1639452153,45.651464,25.615426,538,14
1639452213,45.651464,25.615426,538,14
1639452273,45.651464,25.615426,538,14
1639452333,45.651464,25.615426,538,14
1639452393,45.651464,25.615426,538,14
1639452453,45.651464,25.615426,538,14
1639452513,45.651464,25.615426,538,15
1639452573,45.651464,25.615426,538,14
1639452633,45.651464,25.615426,538,14
1639452693,45.651464,25.615426,538,14
1639452753,45.651464,25.615426,538,15
1639452813,45.651464,25.615426,538,15
1639452873,45.651464,25.615426,538,14
